cz,czname,ann_avg_job_growth_2004_2013,emp2000,hhinc_mean2000,job_density_2013,poor_share2010,popdensity2010,rent_twobed2015,frac_coll_plus2010,foreign_share2010,med_hhinc2016,gsmn_math_g3_2013
4903,Lexington,-0.008984153158962727,0.5692388415336609,57130.02734375,14.737736701965332,0.18551763892173767,37.394927978515625,576.78271484375,0.11249852925539017,0.009248574264347553,39230.72022090597,3.980767011642456
5000,Tupelo,-0.00399854825809598,0.593128502368927,60338.3359375,25.381868362426758,0.18955127894878387,61.69382095336914,600.310791015625,0.15670789778232574,0.017383163794875145,39340.421358779444,2.814842700958252
5100,Corinth,-0.012617355212569237,0.5431842803955078,54066.09765625,20.703523635864258,0.20710359513759613,56.326881408691406,540.71942138671875,0.12086809426546097,0.013420164585113525,35601.01435531647,3.04679274559021
5201,New Albany,0.0017770384438335896,0.5473580360412598,53889.12890625,17.840179443359375,0.22217576205730438,45.38558578491211,527.3946533203125,0.12337283045053482,0.02777235582470894,37142.79246062484,2.386063575744629
5202,Memphis,0.0023412429727613926,0.6241586804389954,82165.046875,137.7388153076172,0.17837132513523102,322.00616455078125,819.17547607421875,0.24591277539730072,0.0509246289730072,54307.63366084457,2.694171190261841
5300,West Memphis,-0.00889834575355053,0.505427896976471,53131.640625,14.332742691040039,0.27430176734924316,40.89990997314453,575.302490234375,0.1231008842587471,0.009974231943488121,37119.81022513563,2.3755695819854736
5401,Bowling Green,0.0077913724817335606,0.6183460354804993,64609.32421875,44.837955474853516,0.18815796077251434,96.23082733154297,631.89599609375,0.20800518989562988,0.05324007570743561,45741.27345669594,3.3558425903320312
5402,Glasgow,-0.003780372440814972,0.5516082644462585,52395.84765625,19.105846405029297,0.21267162263393402,46.666996002197266,508.95745849609375,0.1187111884355545,0.012605171650648117,36526.540368794915,3.3875372409820557
5500,Columbia,0.008464292623102665,0.6113888025283813,67996.4453125,31.273191452026367,0.14984296262264252,71.33145904541016,657.38720703125,0.13484123349189758,0.024724852293729782,45637.49791747466,3.098517656326294
5600,Nashville,0.017766810953617096,0.6685064435005188,84713.3671875,170.151611328125,0.13382016122341156,330.99945068359375,898.43798828125,0.30465221405029297,0.07493288069963455,63051.85300931902,3.5241246223449707
5700,Tullahoma,-0.0064911688677966595,0.5969080924987793,64664.95703125,39.07823944091797,0.17675799131393433,91.573394775390625,595.83392333984375,0.16087308526039124,0.041521623730659485,44934.27995098242,3.131112813949585
5800,Dickson,-0.0013979721115902066,0.5716596245765686,60345.75390625,23.496662139892578,0.1590913087129593,56.90966796875,594.260009765625,0.14476725459098816,0.014645359478890896,41311.84256415541,3.405897378921509
5900,Clarksville,0.008229830302298069,0.5286687016487122,64676.9765625,41.73670959472656,0.16612736880779266,114.41967010498047,727.71124267578125,0.18198151886463165,0.03590821847319603,48210.60494337013,3.5676562786102295
6000,Huntsville,0.005156169179826975,0.6169764995574951,78185.2109375,86.9115219116211,0.13184534013271332,188.88389587402344,667.6187744140625,0.28486496210098267,0.047337185591459274,57764.07606364597,2.738748550415039
6100,Gadsden,-0.010006824508309364,0.5648248195648193,59580.3828125,42.97459411621094,0.18447436392307281,108.86587524414062,561.3155517578125,0.13600075244903564,0.04717619717121124,40186.097213978275,2.547149181365967
6200,Florence,3.1727112946100533e-4,0.5413333773612976,59719.49609375,29.830543518066406,0.1738116592168808,73.252471923828125,581.72540283203125,0.16206233203411102,0.023738794028759003,42173.99521307697,3.1587934494018555
6301,McMinnville,-0.01201445609331131,0.5829774141311646,56001.05859375,25.682100296020508,0.20458976924419403,64.84758758544922,521.1993408203125,0.11052823066711426,0.03725038841366768,37263.66227168125,2.8941733837127686
6302,Cookeville,-0.007983352988958359,0.5762735605239868,55487.24609375,34.22195053100586,0.21624760329723358,85.0908203125,577.7362060546875,0.17808108031749725,0.030998317524790764,37003.632556088516,3.232389211654663
6401,Chattanooga,-4.136614443268627e-4,0.6065229773521423,70745.8671875,98.81523132324219,0.15408049523830414,221.20669555664062,711.938720703125,0.22016485035419464,0.03432604670524597,50220.25894216591,3.281876802444458
6402,Crossville,-2.58753978414461e-4,0.5131253600120544,54768.921875,23.005220413208008,0.18964028358459473,62.42485809326172,561.37518310546875,0.12803107500076294,0.01985514909029007,38119.506996806995,2.862607717514038
6501,Ellijay,-0.009540404193103313,0.5460925698280334,59181.03515625,24.24922752380371,0.17107845842838287,63.90798568725586,650.58740234375,0.14757755398750305,0.037726640701293945,42010.16956555201,2.43747878074646
6502,Cleveland,0.0022027611266821623,0.5794436931610107,61041.09765625,47.13800048828125,0.1755741834640503,110.81942749023438,631.2064208984375,0.15187475085258484,0.02597762458026409,41422.313878016816,3.2273426055908203
6600,Rome,-0.00920376181602478,0.6093844175338745,67758.6796875,63.124488830566406,0.17525172233581543,155.33270263671875,656.50830078125,0.13851547241210938,0.08807870745658875,43904.253661519266,3.1533725261688232
6700,Tampa,0.010451462119817734,0.5705071091651917,74891.7265625,526.2513427734375,0.12926316261291504,1109.3311767578125,991.25482177734375,0.26043444871902466,0.12324193120002747,52789.77946851417,3.003615617752075
6800,Lakeland,0.006171432323753834,0.5280266404151917,66203.5625,86.501617431640625,0.15826179087162018,216.2638702392578,818.27349853515625,0.16891367733478546,0.1119232326745987,44232.336286100945,3.2018797397613525
6900,Sarasota,0.0025210478343069553,0.49745285511016846,78683.9921875,143.98513793945312,0.11923190206289291,342.9189758300781,991.6956787109375,0.25211915373802185,0.11662497371435165,52753.12419840802,3.2775399684906006
7000,Miami,0.008531730622053146,0.5596256256103516,79441.3828125,524.55950927734375,0.15019236505031586,1057.242919921875,1252.925048828125,0.2768602967262268,0.4242798089981079,54828.83697323786,3.536195755004883
7100,Port St. Lucie,0.011454455554485321,0.53813934326171875,89050.2109375,144.4279327392578,0.1273992508649826,332.4682312011719,1115.527099609375,0.2776225805282593,0.20163284242153168,57639.116398253434,3.3354172706604004
7200,Cape Coral,0.013402300886809826,0.5327113270759583,86497.0234375,151.6151123046875,0.12267252057790756,339.0131530761719,969.277099609375,0.25517845153808594,0.18177102506160736,55869.037293384696,3.417421340942383
7300,Palm Bay,0.0010168524459004402,0.5386316776275635,76511.0703125,192.8145294189453,0.11002412438392639,455.0489807128906,916.05743408203125,0.2574423551559448,0.08982862532138824,51897.116054223894,3.1830976009368896
7400,Orlando,0.019205208867788315,0.6207899451255798,81291.375,278.78948974609375,0.12248463183641434,553.4420166015625,995.14605712890625,0.2775121033191681,0.1582493931055069,53917.75051974584,3.5167174339294434
7500,Deltona,0.0014584994642063975,0.5086420774459839,67702.21875,121.83372497558594,0.14772085845470428,287.6890869140625,928.80963134765625,0.19787105917930603,0.07892829924821854,43914.39896607704,3.0805130004882812
7600,Jacksonville,0.013782714493572712,0.6173707842826843,80675.90625,149.13438415527344,0.1265200823545456,306.96990966796875,930.32989501953125,0.2558195888996124,0.07438873499631882,57366.647241315644,3.4855496883392334
7700,Lake City,0.00498789269477129,0.4944547116756439,54718.56640625,15.45258617401123,0.1760532557964325,40.756935119628906,635.13946533203125,0.12116523832082748,0.03914600983262062,39315.63110372683,3.14127254486084
7800,Ocala,0.0033801861573010683,0.4379865527153015,60372.41015625,75.90987396240234,0.14991261065006256,219.0733642578125,746.98223876953125,0.1676333248615265,0.07063227146863937,40821.280365010774,3.3507094383239746
7900,Gainesville,0.003555078525096178,0.5499178171157837,63249.6484375,45.58731460571289,0.22960297763347626,101.95397186279297,794.50006103515625,0.3156137764453888,0.07937530428171158,44797.12575467853,3.48433518409729
8000,Sumter,-0.005122419446706772,0.5552127957344055,61525.01953125,34.6918830871582,0.19839803874492645,92.72942352294922,602.1407470703125,0.16033411026000977,0.028079180046916008,41794.066059531484,2.3045432567596436
8100,Columbia,0.008248068392276764,0.6160293817520142,75393.4609375,80.78437805175781,0.158941388130188,177.51300048828125,764.89813232421875,0.2895493507385254,0.04675222933292389,50976.66803263662,2.557403802871704
8201,Barnwell,-0.008158126845955849,0.4817192554473877,52110.14453125,11.894762992858887,0.27405619621276855,40.599876403808594,566.5648193359375,0.13092279434204102,0.015832332894206047,32213.73567037951,1.6444556713104248
8202,Charleston,0.018105288967490196,0.5961756110191345,74312.90625,92.739410400390625,0.1475020796060562,193.4924774169922,954.275390625,0.2858486771583557,0.05089103430509567,56465.9809850476,2.9909300804138184
8300,Greenville,0.004657197743654251,0.6167420148849487,73200.0546875,96.19640350341797,0.15828552842140198,216.24755859375,688.81396484375,0.2479681372642517,0.05318928137421608,48892.077882609454,3.1414599418640137
8401,Aiken,-0.002000176114961505,0.566213071346283,72331.5390625,57.329246520996094,0.17814995348453522,141.73744201660156,735.94744873046875,0.22223179042339325,0.039106935262680054,49927.534478645946,2.6670825481414795
8402,Washington,-0.012529213912785053,0.5163599252700806,66401.4921875,10.037134170532227,0.24887217581272125,28.765827178955078,548.452392578125,0.15473197400569916,0.019682619720697403,38879.213746556474,3.04123592376709
8501,Fitzgerald,-0.04031107574701309,0.5555405616760254,54747.44140625,13.347362518310547,0.2627237141132355,44.95222091674805,515.9088134765625,0.11227089166641235,0.03243643790483475,30585.304504637126,3.355485677719116
8502,Cordele,-0.010873863473534584,0.5030275583267212,54504.08984375,14.48434066772461,0.27832818031311035,45.682857513427734,453.9651794433594,0.10828922688961029,0.016545729711651802,32680.005145761574,2.362683057785034
8503,Valdosta,-0.004920161794871092,0.5714343786239624,59895.515625,32.9073600769043,0.22211453318595886,80.62232971191406,606.6729736328125,0.1647023856639862,0.05384604260325432,38463.76296964143,3.137326955795288
8601,Waycross,-0.001395483035594225,0.5429678559303284,55152.72265625,14.73399829864502,0.20510344207286835,38.87051773071289,557.4736328125,0.10709782689809799,0.04353945329785347,35970.560038805124,3.4835283756256104
8602,Brunswick,-0.0029217612463980913,0.5939474701881409,68832.2734375,36.15251922607422,0.16485729813575745,87.87886047363281,704.82965087890625,0.20568394660949707,0.039425354450941086,46400.05359081605,3.4083712100982666
8701,Hinesville,0.010652073659002781,0.46193817257881165,56721.6875,24.788434982299805,0.18546193838119507,67.2132568359375,647.2550048828125,0.13538312911987305,0.058499775826931,42596.90003874467,2.8889849185943604
8702,Statesboro,7.07082508597523e-4,0.5397334694862366,55155.078125,19.85794448852539,0.27931421995162964,48.95864486694336,620.1197509765625,0.1848442554473877,0.0337429940700531,34914.95162766478,3.092519998550415
8800,Savannah,0.00693131610751152,0.5621836185455322,80275.3125,90.37696838378906,0.14039230346679688,222.47999572753906,912.89398193359375,0.278036504983902,0.06740925461053848,55738.828730583904,2.666165828704834
8900,Macon,-0.0028343622107058764,0.576848566532135,72226.859375,58.05894470214844,0.18073152005672455,140.40858459472656,757.19195556640625,0.20567965507507324,0.03613634407520294,46670.30128357308,2.8533294200897217
9001,Vidalia,-0.0020657784771174192,0.5226879119873047,53980.2578125,15.39764404296875,0.23933878540992737,42.60445785522461,512.58001708984375,0.1172618642449379,0.053314387798309326,35732.99214736773,2.817094564437866
9002,Milledgeville,-0.02043858915567398,0.5170864462852478,65961.96875,19.412052154541016,0.22245918214321136,56.47226333618164,637.37530517578125,0.17794668674468994,0.028835289180278778,37221.13139764925,2.564436912536621
9003,Dublin,-0.015081956051290035,0.5322408676147461,59600.15234375,15.589019775390625,0.23270373046398163,44.50068664550781,522.64532470703125,0.1355823576450348,0.017099300399422646,35220.0399115589,2.6227943897247314
9100,Atlanta,0.008773280307650566,0.6780118346214294,100281.1640625,440.1230163574219,0.12475050240755081,892.31805419921875,966.02392578125,0.3598554730415344,0.14637784659862518,66532.52530810544,3.3382205963134766
9200,Griffin,-7.17153016012162e-4,0.5705264210700989,66682.0390625,53.562740325927734,0.1839647889137268,136.85055541992188,714.92645263671875,0.12055717408657074,0.021854255348443985,41648.98774715854,2.8491296768188477
9301,Winder,-3.5247128835180774e-5,0.6288082003593445,69906.9453125,101.05972290039062,0.23293310403823853,220.99684143066406,749.29339599609375,0.3089396357536316,0.07673285156488419,46005.96843166303,3.329500198364258
9302,Toccoa,-0.016445554792881012,0.5752378106117249,57496.96484375,35.030601501464844,0.2034115046262741,91.43656921386719,576.1878662109375,0.13088680803775787,0.025458648800849915,36380.03338388261,3.369004964828491
